date,regionnavn,tests,cases,pospct,rm
2020-10-12,Nordjylland,3928,45,0.011456211812627291,0.012405487599995305
2020-10-13,Nordjylland,3369,55,0.016325319085782133,0.012913541428803086
2020-10-14,Nordjylland,3953,62,0.015684290412345054,0.013729089022284225
2020-10-15,Nordjylland,3612,33,0.009136212624584718,0.014618107989970265
2020-10-16,Nordjylland,3359,49,0.014587674903245014,0.015100088029684683
2020-10-17,Nordjylland,2301,42,0.018252933507170794,0.015451862908026637
2020-10-18,Nordjylland,2606,44,0.01688411358403684,0.015619248735630172
2020-10-19,Nordjylland,4855,72,0.014830072090628218,0.01702302299777021
2020-10-20,Nordjylland,4471,84,0.0187877432341758,0.017947400202274238
2020-10-21,Nordjylland,5458,92,0.016855991205569805,0.018479555698110123
2020-10-22,Nordjylland,5379,102,0.018962632459564976,0.018634262384574333
2020-10-23,Nordjylland,5556,117,0.021058315334773217,0.01908372408062143
2020-10-24,Nordjylland,4732,104,0.02197802197802198,0.018801539375886852
2020-10-25,Nordjylland,6011,108,0.017967060389286308,0.018644176048698585
2020-10-26,Nordjylland,7343,132,0.01797630396295792,0.01801473925783893
2020-10-27,Nordjylland,8803,148,0.01681245030103374,0.01704384641754179
2020-10-28,Nordjylland,7363,116,0.015754447915251935,0.016044644945643047
2020-10-29,Nordjylland,8175,119,0.014556574923547401,0.015660364975935388
2020-10-30,Nordjylland,7853,112,0.014262065452693238,0.015315480738519457
2020-10-31,Nordjylland,6407,96,0.014983611674730763,0.015260396197398843
2020-11-01,Nordjylland,6153,94,0.015277100601332683,0.014468024568554852
2020-11-02,Nordjylland,7454,116,0.015562114301046419,0.01387735651425458
2020-11-03,Nordjylland,8340,137,0.01642685851318945,0.012766058902698264
2020-11-04,Nordjylland,8131,83,0.010207846513343992,0.011447255494782429
2020-11-05,Nordjylland,7964,83,0.010421898543445504,0.009772804126508786
2020-11-06,Nordjylland,9255,60,0.006482982171799027,0.008201258135812213
2020-11-07,Nordjylland,11822,68,0.005751987819319912,0.006440989749867248
2020-11-08,Nordjylland,11530,41,0.0035559410234171727,0.005694773811862172
2020-11-09,Nordjylland,15785,72,0.004561292366170415,0.004882548480162347
2020-11-10,Nordjylland,14860,61,0.004104979811574697,0.004752240900335093
2020-11-11,Nordjylland,14044,70,0.004984334947308459,0.004758501095307734
2020-11-12,Nordjylland,14146,67,0.004736321221546727,0.0053247340187385726
2020-11-13,Nordjylland,13822,77,0.005570829113008248,0.00521196313456558
2020-11-14,Nordjylland,11215,65,0.0057958091841284,0.005244420030889734
2020-11-15,Nordjylland,9708,73,0.0075195714874330445,0.0050297656482023575
2020-11-16,Nordjylland,15642,59,0.003771896176959468,0.004877330606488525
2020-11-17,Nordjylland,15004,65,0.004332178085843775,0.004686865468713649
2020-11-18,Nordjylland,14935,52,0.0034817542684968195,0.004339997717648204
2020-11-19,Nordjylland,12264,45,0.003669275929549902,0.0032657732194434834
2020-03-04,Sjælland,16,1,0.0625,0.027536014405762303
2020-03-05,Sjælland,38,0,0,0.0656312525010004
2020-03-06,Sjælland,17,1,0.058823529411764705,0.11226280834914612
2020-03-07,Sjælland,10,0,0,0.1516214089322365
2020-03-08,Sjælland,15,4,0.26666666666666666,0.16621200126673125
2020-03-09,Sjælland,93,37,0.3978494623655914,0.1754285911284824
2020-03-10,Sjælland,98,27,0.2755102040816326,0.17195133815832883
2020-03-11,Sjælland,164,27,0.16463414634146342,0.18757633815832883
2020-03-12,Sjælland,93,6,0.06451612903225806,0.1628322349095527
2020-03-13,Sjælland,87,3,0.034482758620689655,0.12400380030990639
2020-03-14,Sjælland,64,7,0.109375,0.0965499616315779
2020-03-15,Sjælland,107,10,0.09345794392523364,0.08636413120184504
2020-03-16,Sjælland,119,15,0.12605042016806722,0.08099123128243854
2020-03-17,Sjælland,120,10,0.08333333333333333,0.09114448798741938
2020-03-18,Sjælland,150,14,0.09333333333333334,0.09096350343143482
2020-03-19,Sjælland,223,6,0.026905829596412557,0.09488081442484729
2020-03-20,Sjælland,180,19,0.10555555555555556,0.08699265916274244
2020-03-21,Sjælland,74,8,0.10810810810810811,0.08775503307782573
2020-03-22,Sjælland,91,11,0.12087912087912088,0.09126258243903362
2020-03-23,Sjælland,240,17,0.07083333333333333,0.09721775789122224
2020-03-24,Sjælland,203,18,0.08866995073891626,0.09684427516479834
2020-03-25,Sjælland,246,29,0.11788617886178862,0.10156832694767363
2020-03-26,Sjælland,277,19,0.06859205776173286,0.09982783141835824
2020-03-27,Sjælland,272,28,0.10294117647058823,0.10326810583320892
2020-03-28,Sjælland,170,24,0.1411764705882353,0.10102049290889432
2020-03-29,Sjælland,138,15,0.10869565217391304,0.09349638040068849
2020-03-30,Sjælland,590,56,0.09491525423728814,0.0960784673871076
2020-03-31,Sjælland,521,38,0.07293666026871401,0.0918946408820013
2020-04-01,Sjælland,506,33,0.06521739130434782,0.08569005378400421
2020-04-02,Sjælland,750,65,0.08666666666666667,0.08185041516175691
2020-04-03,Sjælland,706,52,0.07365439093484419,0.08176414702007416
2020-04-04,Sjælland,266,26,0.09774436090225563,0.08037974175154665
2020-04-05,Sjælland,220,18,0.08181818181818182,0.08195530503818989
2020-04-06,Sjælland,668,63,0.09431137724550898,0.0825613656442505
2020-04-07,Sjælland,838,53,0.06324582338902147,0.08537264312974895
2020-04-08,Sjælland,682,52,0.07624633431085044,0.08080765924145679
2020-04-09,Sjælland,209,19,0.09090909090909091,0.08145700989080742
2020-04-10,Sjælland,225,21,0.09333333333333334,0.07972563897315155
2020-04-11,Sjælland,228,15,0.06578947368421052,0.08124952755732862
2020-04-12,Sjælland,220,19,0.08636363636363636,0.07720338303916512
2020-04-13,Sjælland,219,18,0.0821917808219178,0.07056557640135849
2020-04-14,Sjælland,690,51,0.07391304347826087,0.06766154212211198
2020-04-15,Sjælland,626,30,0.04792332268370607,0.0704446627142901
2020-04-16,Sjælland,540,24,0.044444444444444446,0.07151430504606836
2020-04-17,Sjælland,589,43,0.0730050933786078,0.06583016876509777
2020-04-18,Sjælland,258,22,0.08527131782945736,0.06043737998428601
2020-04-19,Sjælland,309,29,0.09385113268608414,0.05680571310567395
2020-04-20,Sjælland,849,36,0.04240282685512368,0.053915517479400835
2020-04-21,Sjælland,1272,46,0.036163522012578615,0.04501714310381983
2020-04-22,Sjælland,1511,34,0.022501654533421574,0.03420915264466658
2020-04-23,Sjælland,2065,50,0.024213075060532687,0.02227380335173668
2020-04-24,Sjælland,3266,35,0.010716472749540722,0.019144444062141438
2020-04-25,Sjælland,2392,23,0.009615384615384616,0.015604790095792357
2020-04-26,Sjælland,1844,19,0.010303687635574838,0.013589788211512507
2020-04-27,Sjælland,2976,61,0.02049731182795699,0.011900082893521905
2020-04-28,Sjælland,2547,29,0.011385944248135061,0.012440752513988577
2020-04-29,Sjælland,2501,21,0.008396641343462616,0.014482507132000411
2020-04-30,Sjælland,2503,31,0.012385137834598482,0.014630581210570719
2020-05-01,Sjælland,1724,25,0.014501160092807424,0.013250980721017437
2020-05-02,Sjælland,1213,29,0.023907666941467436,0.013766662329834476
2020-05-03,Sjælland,970,11,0.01134020618556701,0.01355828790241501
2020-05-04,Sjælland,2583,28,0.01084010840108401,0.013690575081261295
2020-05-05,Sjælland,2334,35,0.014995715509854327,0.013086691154108765
2020-05-06,Sjælland,2162,15,0.006938020351526364,0.011119631426460027
2020-05-07,Sjælland,2404,32,0.013311148086522463,0.01095361869257132
2020-05-08,Sjælland,876,9,0.010273972602739725,0.010195753971066961
2020-05-09,Sjælland,1085,11,0.010138248847926268,0.008787238445519497
2020-05-10,Sjælland,786,8,0.010178117048346057,0.008749451437249232
2020-05-11,Sjælland,2168,12,0.005535055350553505,0.008088553642542195
2020-05-12,Sjælland,1947,10,0.005136106831022085,0.007802876367648947
2020-05-13,Sjælland,1948,13,0.006673511293634497,0.007572952910543428
2020-05-14,Sjælland,1612,14,0.008684863523573201,0.007217837288252233
2020-05-15,Sjælland,1692,14,0.008274231678486997,0.006975774309361694
2020-05-16,Sjælland,938,8,0.008528784648187633,0.006848978985576353
2020-05-17,Sjælland,910,7,0.007692307692307693,0.0067702557978559725
2020-05-18,Sjælland,2083,8,0.003840614498319731,0.0060978074004095
2020-05-19,Sjælland,1883,8,0.004248539564524694,0.005987585664683215
2020-05-20,Sjælland,1960,12,0.006122448979591836,0.005256754898267332
2020-05-21,Sjælland,1257,5,0.003977724741447892,0.004781139762966333
2020-05-22,Sjælland,1866,14,0.007502679528403001,0.004498211841437664
2020-05-23,Sjælland,1172,4,0.0034129692832764505,0.004307250995637962
2020-05-24,Sjælland,1146,5,0.004363001745200698,0.003964919638981919
2020-05-25,Sjælland,2688,5,0.0018601190476190475,0.003882818118518115
2020-05-26,Sjælland,2404,7,0.0029118136439267887,0.003651792509820935
2020-05-27,Sjælland,2147,8,0.0037261294829995344,0.004460308418661627
2020-05-28,Sjælland,2057,7,0.003403014098201264,0.004670008710788307
2020-05-29,Sjælland,1869,11,0.005885500267522739,0.005282722570352117
2020-05-30,Sjælland,992,9,0.009072580645161291,0.0057989328328254056
2020-05-31,Sjælland,1029,6,0.0058309037900874635,0.006492285709351823
2020-06-01,Sjælland,1301,8,0.006149116064565719,0.006470968851815169
2020-06-02,Sjælland,2452,16,0.0065252854812398045,0.005997661280294925
2020-06-03,Sjælland,2098,18,0.008579599618684462,0.004968601027915408
2020-06-04,Sjælland,1844,6,0.0032537960954446853,0.004135614772188627
2020-06-05,Sjælland,1555,4,0.002572347266881029,0.0033692144380349817
2020-06-06,Sjælland,1070,2,0.001869158878504673,0.0026943151614006724
2020-06-07,Sjælland,889,0,0,0.0019629734462252844
2020-06-08,Sjælland,2550,2,7.84313725490196e-4,0.002117766775103238
2020-06-09,Sjælland,2221,4,0.0018009905447996398,0.002028762556804723
2020-06-10,Sjælland,2023,7,0.0034602076124567475,0.002464892326768722
2020-06-11,Sjælland,2075,9,0.004337349397590362,0.002722060900768979
2020-06-12,Sjælland,2052,4,0.001949317738791423,0.002831585905032026
2020-06-13,Sjælland,1219,6,0.004922067268252666,0.002986163155986749
2020-06-14,Sjælland,1111,2,0.0018001800180018,0.003162276298338171
2020-06-15,Sjælland,2579,4,0.0015509887553315238,0.0029256499768899884
2020-06-16,Sjælland,2428,7,0.002883031301482702,0.0036909447150613897
2020-06-17,Sjælland,2557,12,0.004692999608916699,0.003383518405667162
2020-06-18,Sjælland,2238,6,0.002680965147453083,0.0032334391441535193
2020-06-19,Sjælland,2053,15,0.007306380905991232,0.003095167947535979
2020-06-20,Sjælland,1444,4,0.002770083102493075,0.0027315362934898827
2020-06-21,Sjælland,1334,1,7.496251874062968e-4,0.0023299394355463555
2020-06-22,Sjælland,3430,2,5.830903790087463e-4,0.0020130819806191956
2020-06-23,Sjælland,2962,1,3.3760972316002703e-4,0.0011284855837824057
2020-06-24,Sjælland,2657,5,0.001881821603312006,7.32759426283395e-4
2020-06-25,Sjælland,2160,1,4.62962962962963e-4,6.256701137967811e-4
2020-06-26,Sjælland,1795,2,0.0011142061281337048,6.635909560706391e-4
2020-06-27,Sjælland,1109,0,0,9.029445745968471e-4
2020-06-28,Sjælland,1032,0,0,6.341129169808463e-4
2020-06-29,Sjælland,2357,2,8.485362749257531e-4,5.679753508432801e-4
2020-06-30,Sjælland,1987,4,0.0020130850528434826,4.0880304682417947e-4
2020-07-01,Sjælland,2058,0,0,4.0880304682417947e-4
2020-07-02,Sjælland,1715,0,0,4.0880304682417947e-4
2020-07-03,Sjælland,1538,0,0,3.524302166794785e-4
2020-07-04,Sjælland,1130,0,0,6.484663770183811e-5
2020-07-05,Sjælland,1019,0,0,2.0770378055898098e-4
2020-07-06,Sjælland,2203,1,4.5392646391284613e-4,9.110485758074962e-4
2020-07-07,Sjælland,1938,0,0,0.0012187645539596618
2020-07-08,Sjælland,2000,2,0.001,0.0014734118674305046
2020-07-09,Sjælland,1828,9,0.004923413566739606,0.002248966388913365
2020-07-10,Sjælland,1857,4,0.002154011847065159,0.002702343969556667
2020-07-11,Sjælland,1122,2,0.0017825311942959,0.0030454206815094596
2020-07-12,Sjælland,921,5,0.0054288816503800215,0.0031559686701062286
2020-07-13,Sjælland,2481,9,0.0036275695284159614,0.0030788850953712477
2020-07-14,Sjælland,2082,5,0.0024015369836695487,0.003479434575112701
2020-07-15,Sjælland,2255,4,0.0017738359201773836,0.004712882499737095
2020-07-16,Sjælland,2053,9,0.00438382854359474,0.00483418896480132
2020-07-17,Sjælland,2017,10,0.00495785820525533,0.004703711935289065
2020-07-18,Sjælland,1248,13,0.010416666666666666,0.0046460640801937
2020-07-19,Sjælland,1115,7,0.006278026905829596,0.004788020045207896
2020-07-20,Sjælland,2579,7,0.002714230321830167,0.004523056606325982
2020-07-21,Sjælland,2002,4,0.001998001998001998,0.0039677431215128164
2020-07-22,Sjælland,2168,6,0.0027675276752767526,0.0034928191093547617
2020-07-23,Sjælland,1977,5,0.0025290844714213456,0.00279801914523645
2020-07-24,Sjælland,1868,2,0.0010706638115631692,0.0034695429853409273
2020-07-25,Sjælland,1269,9,0.0070921985815602835,0.004612685557054928
2020-07-26,Sjælland,1414,2,0.0014144271570014145,0.004907968884961256
2020-07-27,Sjælland,2967,22,0.00741489720256151,0.005755355032482161
2020-07-28,Sjælland,2600,26,0.01,0.00632138984110626
2020-07-29,Sjælland,2689,13,0.004834510970621049,0.00653071250269964
2020-07-30,Sjælland,3073,26,0.008460787504067686,0.007028931592315684
2020-07-31,Sjælland,2583,13,0.005032907471931862,0.007124624918788736
2020-08-01,Sjælland,1636,14,0.008557457212713936,0.0065286929573280484
2020-08-02,Sjælland,1836,9,0.004901960784313725,0.006153406464205584
2020-08-03,Sjælland,3587,29,0.008084750487872874,0.006002678695994639
2020-08-04,Sjælland,3603,21,0.005828476269775187,0.005546849809026928
2020-08-05,Sjælland,3624,8,0.002207505518763797,0.0048251697439578665
2020-08-06,Sjælland,4321,32,0.007405693126591067,0.004379083836285188
2020-08-07,Sjælland,3800,7,0.0018421052631578947,0.0036101155437149373
2020-08-08,Sjælland,2282,8,0.0035056967572304996,0.0034694643896904637
2020-08-09,Sjælland,2248,4,0.0017793594306049821,0.0033213081705840255
2020-08-10,Sjælland,3701,10,0.0027019724398811133,0.0023428053705196092
2020-08-11,Sjælland,3716,18,0.004843918191603875,0.002571773460034736
2020-08-12,Sjælland,4272,5,0.0011704119850187266,0.0024226801370163453
2020-08-13,Sjælland,3596,2,5.561735261401557e-4,0.002587597416298857
2020-08-14,Sjælland,4064,14,0.0034448818897637795,0.0023809574650181997
2020-08-15,Sjælland,2437,6,0.0024620434961017644,0.002127854383443891
2020-08-16,Sjælland,2386,7,0.002933780385582565,0.0020857464916636324
2020-08-17,Sjælland,4779,6,0.0012554927809165098,0.002372935354638211
2020-08-18,Sjælland,4557,14,0.0030721966205837174,0.0020581835234246616
2020-08-19,Sjælland,4568,4,8.756567425569177e-4,0.0019352540919782577
2020-08-20,Sjælland,4286,11,0.0025664955669622027,0.0017166438614564378
2020-08-21,Sjælland,4027,5,0.0012416190712689348,0.001704535136656518
2020-08-22,Sjælland,3122,5,0.0016015374759769379,0.00139297356187998
2020-08-23,Sjælland,2850,4,0.0014035087719298245,0.0015614888499217133
2020-08-24,Sjælland,5125,6,0.0011707317073170731,0.0013974808712574071
2020-08-25,Sjælland,4488,4,8.9126559714795e-4,0.0015262291671985797
2020-08-26,Sjælland,4379,9,0.0020552637588490525,0.0014059921591237153
2020-08-27,Sjælland,4935,7,0.0014184397163120568,0.0014791635934566741
2020-08-28,Sjælland,4200,9,0.002142857142857143,0.0015963662699082174
2020-08-29,Sjælland,2632,2,7.598784194528875e-4,0.0019879334839365383
2020-08-30,Sjælland,2610,5,0.0019157088122605363,0.0021485601238829264
2020-08-31,Sjælland,4520,9,0.001991150442477876,0.002408346496489435
2020-09-01,Sjælland,4405,16,0.0036322360953461976,0.002734700329649263
2020-09-02,Sjælland,4403,14,0.003179650238473768,0.003416182518449422
2020-09-03,Sjælland,4634,15,0.0032369443245576176,0.003994258281274646
2020-09-04,Sjælland,5195,23,0.004427333974975939,0.005270313254238864
2020-09-05,Sjælland,3074,17,0.005530253741054001,0.00598210073338159
2020-09-06,Sjælland,3019,18,0.0059622391520370984,0.006145291858532864
2020-09-07,Sjælland,6042,66,0.010923535253227408,0.006771721414954947
2020-09-08,Sjælland,5804,50,0.00861474844934528,0.006609390877996532
2020-09-09,Sjælland,5553,24,0.004321988114532685,0.006494732694169556
2020-09-10,Sjælland,6560,50,0.007621951219512195,0.0061356950226514025
2020-09-11,Sjælland,6381,21,0.003291020216267043,0.005195177586724053
2020-09-12,Sjælland,4865,23,0.00472764645426516,0.00468237432655197
2020-09-13,Sjælland,4929,17,0.003448975451410022,0.005011287934271504
2020-09-14,Sjælland,7143,31,0.0043399132017359655,0.004922392307576043
2020-09-15,Sjælland,7363,37,0.005025125628140704,0.0055038183265744755
2020-09-16,Sjælland,7095,47,0.006624383368569415,0.006317181654893272
2020-09-17,Sjælland,6286,44,0.006999681832643971,0.007211433428131507
2020-09-18,Sjælland,6385,47,0.007361002349256069,0.0078105863338268225
2020-09-19,Sjælland,4606,48,0.010421189752496743,0.008375294517697628
2020-09-20,Sjælland,4738,46,0.009708737864077669,0.009484919582819216
2020-09-21,Sjælland,6562,56,0.00853398354160317,0.0101351972902086
2020-09-22,Sjælland,7574,68,0.008978082915236335,0.01048587775884618
2020-09-23,Sjælland,6601,95,0.014391758824420542,0.01047161125782877
2020-09-24,Sjælland,7012,81,0.011551625784369652,0.010162920153742693
2020-09-25,Sjælland,6622,65,0.009815765629719118,0.010151347070313805
2020-09-26,Sjælland,5135,53,0.010321324245374878,0.009849433292229596
2020-09-27,Sjælland,5167,39,0.007547900135475131,0.009015885647054425
2020-09-28,Sjælland,7453,63,0.008452971957600966,0.00854698830059102
2020-09-29,Sjælland,7575,52,0.006864686468646864,0.008194403246473438
2020-09-30,Sjælland,6895,59,0.008556925308194343,0.0077742246115253145
2020-10-01,Sjælland,6772,56,0.008269344359125812,0.007659684732234045
2020-10-02,Sjælland,5580,41,0.007347670250896057,0.007267279323169795
2020-10-03,Sjælland,4336,32,0.007380073800738007,0.007026802277685824
2020-10-04,Sjælland,4447,30,0.006746120980436249,0.006660509139345505
2020-10-05,Sjælland,7010,40,0.005706134094151213,0.006030255197410195
2020-10-06,Sjælland,7720,40,0.0051813471502590676,0.005770290300950353
2020-10-07,Sjælland,6174,37,0.005992873339812115,0.005820673465733793
2020-10-08,Sjælland,6740,26,0.003857566765578635,0.006143115530540558
2020-10-09,Sjælland,5427,30,0.00552791597567717,0.007408685934901454
2020-10-10,Sjælland,3233,25,0.007732755954222085,0.007512138029296391
2020-10-11,Sjælland,3110,28,0.0090032154340836,0.007936605184508205
2020-10-12,Sjælland,4806,70,0.014565126924677487,0.008841726144664138
2020-10-13,Sjælland,4064,24,0.005905511811023622,0.009603742308064872
2020-10-14,Sjælland,4016,36,0.008964143426294821,0.009700264087234347
2020-10-15,Sjælland,3826,39,0.010193413486670152,0.009800668379473257
2020-10-16,Sjælland,4327,47,0.01086202911948232,0.009337904934727762
2020-10-17,Sjælland,3330,28,0.008408408408408409,0.010244347894671034
2020-10-18,Sjælland,3606,35,0.009706045479755962,0.01075654706928791
2020-10-19,Sjælland,6004,68,0.011325782811459028,0.011153707141286325
2020-10-20,Sjælland,5714,70,0.012250612530626532,0.011388833896044075
2020-10-21,Sjælland,6056,76,0.012549537648612946,0.0127930191117047
2020-10-22,Sjælland,5781,75,0.012973533990659055,0.013622998871939055
2020-10-23,Sjælland,6316,79,0.012507916402786574,0.013886497443558332
2020-10-24,Sjælland,4880,89,0.018237704918032786,0.014324013518898062
2020-10-25,Sjælland,5156,80,0.015515903801396431,0.014930166890674718
2020-10-26,Sjælland,7441,98,0.01317027281279398,0.015250717935487398
2020-10-27,Sjælland,8620,132,0.01531322505800464,0.016034745442148796
2020-10-28,Sjælland,8337,140,0.016792611251049538,0.016059079739207442
2020-10-29,Sjælland,7820,119,0.015217391304347827,0.01587332252714711
2020-10-30,Sjælland,8224,148,0.01799610894941634,0.016833385037107067
2020-10-31,Sjælland,5867,108,0.018408044997443328,0.016551945597843547
2020-11-01,Sjælland,5909,84,0.014215603316974107,0.016736941415676932
2020-11-02,Sjælland,9150,182,0.019890710382513662,0.016576539322488298
2020-11-03,Sjælland,10867,145,0.013343148983160026,0.016162679153064196
2020-11-04,Sjælland,9454,171,0.018087581975883223,0.016054224772564747
2020-11-05,Sjælland,9791,138,0.014094576652027372,0.01601153978613095
2020-11-06,Sjælland,9537,144,0.015099087763447625,0.014785452266909513
2020-11-07,Sjælland,6516,115,0.017648864333947207,0.014859327192093699
2020-11-08,Sjælland,6467,90,0.013916808411937528,0.014622623502007753
2020-11-09,Sjælland,10435,118,0.011308097747963585,0.014385605633933625
2020-11-10,Sjælland,10678,148,0.013860273459449336,0.014859896898619373
2020-11-11,Sjælland,9251,152,0.01643065614528159,0.014890093321273551
2020-11-12,Sjælland,9489,118,0.012435451575508483,0.015378350062134529
2020-11-13,Sjælland,8198,151,0.018419126616247866,0.0159723571728902
2020-11-14,Sjælland,5767,103,0.017860239292526444,0.015845512853850344
2020-11-15,Sjælland,6288,109,0.017334605597964375,0.015636986924667567
2020-11-16,Sjælland,9246,143,0.015466147523253298,0.015898988901317305
2020-11-17,Sjælland,10638,138,0.012972363226170333,0.01596541655209244
2020-11-18,Sjælland,9819,147,0.014970974641002138,0.016070686592228503
2020-11-19,Sjælland,9671,138,0.014269465412056665,0.014534163988008029
2020-03-04,Syddanmark,15,0,0,0.02040816326530612
2020-03-05,Syddanmark,11,0,0,0.06802721088435373
2020-03-06,Syddanmark,11,0,0,0.12807881773399016
2020-03-07,Syddanmark,10,0,0,0.16626835097302833
2020-03-08,Syddanmark,27,9,0.3333333333333333,0.2114364181999191
2020-03-09,Syddanmark,87,49,0.5632183908045977,0.22264089999263617
2020-03-10,Syddanmark,101,27,0.26732673267326734,0.2237569714212076
2020-03-11,Syddanmark,136,43,0.3161764705882353,0.2308291072062147
2020-03-12,Syddanmark,102,8,0.0784313725490196,0.18669438014465836
2020-03-13,Syddanmark,128,1,0.0078125,0.11149315516556157
2020-03-14,Syddanmark,101,5,0.04950495049504951,0.07905625855164324
2020-03-15,Syddanmark,123,3,0.024390243902439025,0.03667564777074551
2020-03-16,Syddanmark,163,6,0.03680981595092025,0.03223363427895826
2020-03-17,Syddanmark,149,6,0.040268456375838924,0.03776208112281208
2020-03-18,Syddanmark,205,4,0.01951219512195122,0.035884750532610206
2020-03-19,Syddanmark,338,16,0.047337278106508875,0.039472565760125984
2020-03-20,Syddanmark,301,14,0.046511627906976744,0.04275439329508769
2020-03-21,Syddanmark,165,6,0.03636363636363636,0.050983519587900976
2020-03-22,Syddanmark,101,5,0.04950495049504951,0.05736594731179211
2020-03-23,Syddanmark,184,11,0.059782608695652176,0.060045186728432065
2020-03-24,Syddanmark,235,23,0.09787234042553192,0.06550059039199432
2020-03-25,Syddanmark,296,19,0.06418918918918919,0.07544732568435174
2020-03-26,Syddanmark,348,23,0.06609195402298851,0.0765384552054671
2020-03-27,Syddanmark,366,31,0.08469945355191257,0.08033995232793334
2020-03-28,Syddanmark,217,23,0.10599078341013825,0.07331269535030736
2020-03-29,Syddanmark,210,12,0.05714285714285714,0.07253246394201722
2020-03-30,Syddanmark,463,40,0.08639308855291576,0.07001795528339398
2020-03-31,Syddanmark,493,24,0.0486815415821501,0.06456009976807069
2020-04-01,Syddanmark,613,36,0.05872756933115824,0.05425093620630826
2020-04-02,Syddanmark,1093,53,0.0484903934126258,0.051411539578091754
2020-04-03,Syddanmark,1355,63,0.04649446494464945,0.04454178528138345
2020-04-04,Syddanmark,473,16,0.03382663847780127,0.041969400287614415
2020-04-05,Syddanmark,322,12,0.037267080745341616,0.036530058085026594
2020-04-06,Syddanmark,1227,47,0.03830480847595762,0.034364763787984816
2020-04-07,Syddanmark,1141,35,0.03067484662576687,0.030500475145098384
2020-04-08,Syddanmark,920,19,0.020652173913043477,0.031132579094015143
2020-04-09,Syddanmark,360,12,0.03333333333333333,0.03093893930324416
2020-04-10,Syddanmark,360,7,0.019444444444444445,0.027973089470839187
2020-04-11,Syddanmark,366,14,0.03825136612021858,0.02658462197897715
2020-04-12,Syddanmark,362,13,0.03591160220994475,0.02556109369357402
2020-04-13,Syddanmark,342,6,0.017543859649122806,0.023227760360240688
2020-04-14,Syddanmark,1193,25,0.020955574182732608,0.02214059965769537
2020-04-15,Syddanmark,1038,14,0.01348747591522158,0.017944081589802773
2020-04-16,Syddanmark,1000,17,0.017,0.014669140272241097
2020-04-17,Syddanmark,845,10,0.011834319526627219,0.012874196481228294
2020-04-18,Syddanmark,338,3,0.008875739644970414,0.010777135973354359
2020-04-19,Syddanmark,308,4,0.012987012987012988,0.008973612666841132
2020-04-20,Syddanmark,1205,6,0.004979253112033195,0.007082856364320122
2020-04-21,Syddanmark,1912,12,0.006276150627615063,0.005699723453653187
2020-04-22,Syddanmark,2318,2,8.628127696289905e-4,0.004919535782891302
2020-04-23,Syddanmark,2125,8,0.0037647058823529413,0.003599580119099603
2020-04-24,Syddanmark,2323,5,0.002152389151958674,0.003071467149904736
2020-04-25,Syddanmark,2343,8,0.0034144259496372174,0.002174874203102584
2020-04-26,Syddanmark,1868,7,0.003747323340471092,0.0023125415243362766
2020-04-27,Syddanmark,3119,4,0.0012824623276691247,0.0018734869533201758
2020-04-28,Syddanmark,2905,0,0,0.0018768320813071812
2020-04-29,Syddanmark,3285,6,0.0018264840182648401,0.001751791967711102
2020-04-30,Syddanmark,2893,2,6.91323885240235e-4,0.0016717090831441218
2020-05-01,Syddanmark,2298,5,0.002175805047867711,0.0016598944717614473
2020-05-02,Syddanmark,2363,6,0.0025391451544646637,0.0019262202414429216
2020-05-03,Syddanmark,1569,5,0.0031867431485022306,0.0017919965188463289
2020-05-04,Syddanmark,3334,4,0.0011997600479904018,0.00194686604433956
2020-05-05,Syddanmark,2682,5,0.0018642803877703207,0.0019726993036891733
2020-05-06,Syddanmark,2255,2,8.869179600886918e-4,0.001609964281622793
2020-05-07,Syddanmark,2253,4,0.001775410563692854,0.0016269702781177516
2020-05-08,Syddanmark,1273,3,0.002356637863315004,0.0020234082857417037
2020-05-09,Syddanmark,1556,0,0,0.0022357549977111177
2020-05-10,Syddanmark,1210,4,0.003305785123966942,0.0024265127494444787
2020-05-11,Syddanmark,3019,12,0.003974826101358066,0.0026559161189833452
2020-05-12,Syddanmark,2686,9,0.0033507073715562173,0.00307980623535348
2020-05-13,Syddanmark,2700,6,0.0022222222222222222,0.00338902083028236
2020-05-14,Syddanmark,2366,8,0.0033812341504649195,0.0033503231505307425
2020-05-15,Syddanmark,2254,12,0.005323868677905945,0.0032217509411171514
2020-05-16,Syddanmark,1386,3,0.0021645021645021645,0.002957016524396466
2020-05-17,Syddanmark,1318,4,0.0030349013657056147,0.0028636458427904908
2020-05-18,Syddanmark,2927,9,0.0030748206354629312,0.002380612392724073
2020-05-19,Syddanmark,2671,4,0.001497566454511419,0.001861270603062421
2020-05-20,Syddanmark,2550,4,0.001568627450980392,0.0015520560081335403
2020-05-21,Syddanmark,1245,0,0,0.001216145384363663
2020-05-22,Syddanmark,2369,4,0.0016884761502743773,8.58471326054485e-4
2020-05-23,Syddanmark,1575,0,0,8.874875857112599e-4
2020-05-24,Syddanmark,1463,1,6.83526999316473e-4,6.633979498569183e-4
2020-05-25,Syddanmark,3502,2,5.711022272986865e-4,7.910059381169833e-4
2020-05-26,Syddanmark,2940,5,0.0017006802721088435,7.677866304989462e-4
2020-05-27,Syddanmark,2709,0,0,9.051492678615837e-4
2020-05-28,Syddanmark,2239,2,8.932559178204555e-4,8.07502553673516e-4
